id,tag,timestamp,value
2670,Train/lr,1748285817847,0.0027414460200816393
2680,Train/lr,1748285830754,0.002711737295612693
2690,Train/lr,1748285843637,0.0026819922495633364
2700,Train/lr,1748285856989,0.0026522106491029263
2710,Train/lr,1748285869812,0.0026223917957395315
2720,Train/lr,1748285882866,0.0025925354566425085
2730,Train/lr,1748285895690,0.0025626407004892826
2740,Train/lr,1748285908695,0.0025327070616185665
2750,Train/lr,1748285921535,0.002502734074369073
2760,Train/lr,1748285934434,0.0024727212730795145
2770,Train/lr,1748285947461,0.0024426677264273167
2780,Train/lr,1748285960285,0.0024125732015818357
2790,Train/lr,1748285973328,0.002382436767220497
2800,Train/lr,1748285986151,0.002352258190512657
2810,Train/lr,1748285999152,0.0023220363073050976
2820,Train/lr,1748286012062,0.002291770651936531
2830,Train/lr,1748286024898,0.0022614605259150267
2840,Train/lr,1748286037923,0.0022311052307486534
2850,Train/lr,1748286050760,0.0022007040679454803
2860,Train/lr,1748286063818,0.002170256106182933
2870,Train/lr,1748286076675,0.00213976064696908
2880,Train/lr,1748286089618,0.002109216758981347
2890,Train/lr,1748286102507,0.0020786235108971596
2900,Train/lr,1748286115709,0.00204798043705523
2910,Train/lr,1748286128766,0.002017286140471697
2920,Train/lr,1748286141596,0.0019865399226546288
2930,Train/lr,1748286154640,0.0019557406194508076
2940,Train/lr,1748286167473,0.0019248874159529805
2950,Train/lr,1748286180418,0.0018939791480079293
2960,Train/lr,1748286193418,0.0018630147678777575
2970,Train/lr,1748286206251,0.001831993111409247
2980,Train/lr,1748286219308,0.0018009128980338573
2990,Train/lr,1748286232144,0.0017697729635983706
3000,Train/lr,1748286245202,0.0017385721439495683
3010,Train/lr,1748286283264,0.0017073089256882668
3020,Train/lr,1748286296110,0.001675981911830604
3030,Train/lr,1748286309263,0.0016445897053927183
3040,Train/lr,1748286322100,0.0016131307929754257
3050,Train/lr,1748286335086,0.0015816036611795425
3060,Train/lr,1748286347944,0.0015500064473599195
3070,Train/lr,1748286360829,0.0015183374052867293
3080,Train/lr,1748286373800,0.0014865949051454663
3090,Train/lr,1748286386620,0.0014547769678756595
3100,Train/lr,1748286399970,0.001422881381586194
3110,Train/lr,1748286412781,0.001390906167216599
3120,Train/lr,1748286425705,0.0013588491128757596
3130,Train/lr,1748286438637,0.0013267077738419175
3140,Train/lr,1748286451479,0.0012944797053933144
3150,Train/lr,1748286464490,0.0012621622299775481
3160,Train/lr,1748286477309,0.0012297524372115731
3170,Train/lr,1748286490371,0.0011972475331276655
3180,Train/lr,1748286503186,0.0011646442580968142
3190,Train/lr,1748286516142,0.001131939236074686
3200,Train/lr,1748286529072,0.0010991288581863046
3210,Train/lr,1748286541924,0.0010662092827260494
3220,Train/lr,1748286554996,0.0010331763187423348
3230,Train/lr,1748286567824,0.0010000256588682532
3240,Train/lr,1748286580842,0.000966752297244966
3250,Train/lr,1748286593660,0.0009333512280136347
3260,Train/lr,1748286606622,0.0008998168050311506
3270,Train/lr,1748286619562,0.0008661428582854569
3280,Train/lr,1748286632400,0.0008323228103108704
3290,Train/lr,1748286645438,0.000798349326942116
3300,Train/lr,1748286658682,0.0007642143755219877
3310,Train/lr,1748286671763,0.0007299091084860265
3320,Train/lr,1748286684621,0.0006954236887395382
3330,Train/lr,1748286697571,0.00066074711503461
3340,Train/lr,1748286710495,0.0006258669891394675
3350,Train/lr,1748286723370,0.0005907693994231522
3360,Train/lr,1748286736390,0.0005554384551942348
3370,Train/lr,1748286749224,0.0005198558210395277
3380,Train/lr,1748286762249,0.0004840002511627972
3390,Train/lr,1748286775091,0.00044784677447751164
3400,Train/lr,1748286788046,0.0004113656177651137
3410,Train/lr,1748286801001,0.0003745208668988198
3420,Train/lr,1748286813837,0.00033726810943335295
3430,Train/lr,1748286826880,0.0002995513495989144
3440,Train/lr,1748286839720,0.00026129771140404046
3450,Train/lr,1748286852762,0.00022240878024604172
3460,Train/lr,1748286865620,0.00018274446483701468
3470,Train/lr,1748286878523,0.00014209025539457798
3480,Train/lr,1748286891494,0.00010007742821471766
3490,Train/lr,1748286904361,5.592322122538462e-05
3500,Train/lr,1748286917752,6.461580596806016e-06
