id,tag,timestamp,value
10,Train/lr,1748282085967,0.009967594407498837
20,Train/lr,1748282098432,0.009931573644280434
30,Train/lr,1748282110919,0.009895538911223412
40,Train/lr,1748282123353,0.00985949020832777
50,Train/lr,1748282135797,0.00982342567294836
60,Train/lr,1748282148228,0.009787347167730331
70,Train/lr,1748282160688,0.009751253761351109
80,Train/lr,1748282173145,0.009715145453810692
90,Train/lr,1748282185585,0.009679022245109081
100,Train/lr,1748282198016,0.009642884135246277
110,Train/lr,1748282210444,0.009606730192899704
120,Train/lr,1748282222917,0.009570562280714512
130,Train/lr,1748282235359,0.009534378536045551
140,Train/lr,1748282247800,0.009498179890215397
150,Train/lr,1748282260236,0.009461965411901474
160,Train/lr,1748282272693,0.009425736032426357
170,Train/lr,1748282285155,0.009389490820467472
180,Train/lr,1748282297594,0.009353229776024818
190,Train/lr,1748282310041,0.009316953830420971
200,Train/lr,1748282322851,0.009280662052333355
210,Train/lr,1748282335275,0.00924435444176197
220,Train/lr,1748282347728,0.009208030067384243
230,Train/lr,1748282360164,0.009171690791845322
240,Train/lr,1748282372572,0.009135335683822632
250,Train/lr,1748282385000,0.009098963811993599
260,Train/lr,1748282397435,0.009062576107680798
270,Train/lr,1748282409930,0.009026171639561653
280,Train/lr,1748282422354,0.00898975133895874
290,Train/lr,1748282434787,0.008953315205872059
300,Train/lr,1748282447205,0.00891686137765646
310,Train/lr,1748282459626,0.008880391716957092
320,Train/lr,1748282472092,0.008843905292451382
330,Train/lr,1748282484530,0.008807402104139328
340,Train/lr,1748282496973,0.008770882152020931
350,Train/lr,1748282509414,0.008734345436096191
360,Train/lr,1748282521889,0.008697791956365108
370,Train/lr,1748282534318,0.008661220781505108
380,Train/lr,1748282546757,0.008624632842838764
390,Train/lr,1748282559195,0.008588027209043503
400,Train/lr,1748282571963,0.008551403880119324
410,Train/lr,1748282584431,0.008514763787388802
420,Train/lr,1748282596873,0.008478105999529362
430,Train/lr,1748282609301,0.008441431447863579
440,Train/lr,1748282621725,0.008404738269746304
450,Train/lr,1748282634160,0.00836802739650011
460,Train/lr,1748282646635,0.008331298828125
470,Train/lr,1748282659070,0.008294551633298397
480,Train/lr,1748282671508,0.008257786743342876
490,Train/lr,1748282683941,0.008221004158258438
500,Train/lr,1748282696371,0.008184202946722507
510,Train/lr,1748282740838,0.008147383108735085
520,Train/lr,1748282753272,0.00811054464429617
530,Train/lr,1748282765730,0.008073687553405762
540,Train/lr,1748282778175,0.008036812767386436
550,Train/lr,1748282790739,0.007999918423593044
560,Train/lr,1748282803406,0.007963004522025585
570,Train/lr,1748282815869,0.007926072925329208
580,Train/lr,1748282828341,0.00788912083953619
590,Train/lr,1748282840763,0.00785215012729168
600,Train/lr,1748282853523,0.007815160788595676
610,Train/lr,1748282865941,0.007778150960803032
620,Train/lr,1748282878369,0.007741122040897608
630,Train/lr,1748282890828,0.0077040730975568295
640,Train/lr,1748282903292,0.007667004596441984
650,Train/lr,1748282915751,0.007629916071891785
660,Train/lr,1748282928219,0.007592807523906231
670,Train/lr,1748282940704,0.007555678952485323
680,Train/lr,1748282953173,0.0075185298919677734
690,Train/lr,1748282965600,0.00748136080801487
700,Train/lr,1748282978048,0.007444170769304037
710,Train/lr,1748282990508,0.007406960241496563
720,Train/lr,1748283002977,0.007369729224592447
730,Train/lr,1748283015467,0.0073324767872691154
740,Train/lr,1748283027967,0.007295203395187855
750,Train/lr,1748283040405,0.007257909048348665
760,Train/lr,1748283052836,0.0072205932810902596
770,Train/lr,1748283065368,0.007183256093412638
780,Train/lr,1748283077579,0.0071458974853158
790,Train/lr,1748283090206,0.007108516991138458
800,Train/lr,1748283103012,0.007071114610880613
810,Train/lr,1748283115514,0.007033690344542265
820,Train/lr,1748283127980,0.006996243726462126
830,Train/lr,1748283140442,0.006958775222301483
840,Train/lr,1748283152975,0.0069212839007377625
850,Train/lr,1748283165434,0.006883770227432251
860,Train/lr,1748283177866,0.006846233736723661
870,Train/lr,1748283190641,0.006808674428611994
880,Train/lr,1748283203459,0.006771091837435961
890,Train/lr,1748283216051,0.00673348642885685
900,Train/lr,1748283228899,0.006695857271552086
910,Train/lr,1748283241460,0.006658204831182957
920,Train/lr,1748283254060,0.006620528642088175
930,Train/lr,1748283266473,0.00658282870426774
940,Train/lr,1748283279099,0.006545105017721653
950,Train/lr,1748283291521,0.006507356651127338
960,Train/lr,1748283304047,0.006469584070146084
970,Train/lr,1748283316610,0.006431787274777889
980,Train/lr,1748283329042,0.00639396533370018
990,Train/lr,1748283341656,0.0063561187125742435
1000,Train/lr,1748283354451,0.00631824741140008
1010,Train/lr,1748283404140,0.006280350498855114
1020,Train/lr,1748283416729,0.006242427974939346
1030,Train/lr,1748283429358,0.006204480305314064
1040,Train/lr,1748283441812,0.0061665065586566925
1050,Train/lr,1748283454242,0.006128506734967232
1060,Train/lr,1748283466826,0.006090480834245682
1070,Train/lr,1748283479257,0.006052428390830755
1080,Train/lr,1748283491902,0.006014349404722452
1090,Train/lr,1748283504368,0.0059762438759207726
1100,Train/lr,1748283516861,0.005938110873103142
1110,Train/lr,1748283529425,0.005899950861930847
1120,Train/lr,1748283541905,0.005861763842403889
1130,Train/lr,1748283554735,0.0058235484175384045
1140,Train/lr,1748283567472,0.005785305518656969
1150,Train/lr,1748283579972,0.005747034680098295
1160,Train/lr,1748283592485,0.005708734970539808
1170,Train/lr,1748283604941,0.005670407321304083
1180,Train/lr,1748283617572,0.005632050335407257
1190,Train/lr,1748283630006,0.005593664478510618
1200,Train/lr,1748283642939,0.005555249284952879
1210,Train/lr,1748283655383,0.005516804754734039
1220,Train/lr,1748283667854,0.005478330422192812
1230,Train/lr,1748283680479,0.00543982582166791
1240,Train/lr,1748283692908,0.005401290953159332
1250,Train/lr,1748283705503,0.005362725351005793
1260,Train/lr,1748283717928,0.005324129480868578
1270,Train/lr,1748283730496,0.005285501945763826
1280,Train/lr,1748283743076,0.005246843211352825
1290,Train/lr,1748283755502,0.005208152811974287
1300,Train/lr,1748283768116,0.005169430281966925
1310,Train/lr,1748283780551,0.005130675621330738
1320,Train/lr,1748283793116,0.005091888830065727
1330,Train/lr,1748283805681,0.00505306851118803
1340,Train/lr,1748283818120,0.005014215596020222
1350,Train/lr,1748283830766,0.00497532868757844
1360,Train/lr,1748283843238,0.0049364082515239716
1370,Train/lr,1748283855809,0.00489745382219553
1380,Train/lr,1748283868275,0.00485846446827054
1390,Train/lr,1748283880699,0.00481944065541029
1400,Train/lr,1748283893692,0.004780381917953491
1410,Train/lr,1748283906156,0.00474128732457757
1420,Train/lr,1748283918764,0.004702156875282526
1430,Train/lr,1748283931199,0.004662990570068359
1440,Train/lr,1748283943711,0.004623787011951208
1450,Train/lr,1748283956255,0.004584547132253647
1460,Train/lr,1748283968716,0.004545269533991814
1470,Train/lr,1748283981346,0.0045059542171657085
1480,Train/lr,1748283993782,0.0044666011817753315
1490,Train/lr,1748284006285,0.004427209030836821
1500,Train/lr,1748284018772,0.004387778230011463
1510,Train/lr,1748284053972,0.004348307847976685
1520,Train/lr,1748284066505,0.0043087974190711975
1530,Train/lr,1748284079051,0.004269246943295002
1540,Train/lr,1748284091534,0.004229655954986811
1550,Train/lr,1748284104139,0.004190023522824049
1560,Train/lr,1748284116578,0.00415034918114543
1570,Train/lr,1748284129127,0.0041106329299509525
1580,Train/lr,1748284141913,0.004070873837918043
