id,tag,timestamp,value
2000,Evaluate/Acc,1748284929609,0.971767246723175
2500,Evaluate/Acc,1748285597875,0.9732958674430847
3000,Evaluate/Acc,1748286270255,0.9755198955535889
3500,Evaluate/Acc,1748286940962,0.976108729839325
