id,tag,timestamp,value
2000,Evaluate/mIoU,1748284929608,0.9353107213973999
2500,Evaluate/mIoU,1748285597874,0.9389292001724243
3000,Evaluate/mIoU,1748286270255,0.9440646171569824
3500,Evaluate/mIoU,1748286940962,0.9452713131904602
